PLAYER_ID,ATTACKING,TECHNICAL,TACTICAL,DEFENDING,CREATIVITY
792314,61,44,45,29,46
263567,59,52,44,37,56
1136034,70,67,58,29,50
934238,57,55,41,34,56
864731,48,54,47,54,50
848385,52,51,35,38,52
142860,59,63,52,49,62
826555,54,52,50,48,52
789233,44,43,46,51,45
1064122,36,39,54,75,35
279595,34,44,54,64,37
963043,43,51,43,62,50
1013188,40,46,53,67,41
131916,38,47,69,76,42
373724,39,44,53,66,41
927155,36,44,52,67,41
882074,38,41,44,61,43
173351,,,53,,
89510,72,61,60,38,54
41222,70,53,49,31,51
850971,66,52,43,29,49
793702,61,42,38,27,39
1141186,62,56,40,24,42
830288,50,41,51,53,52
225132,52,52,44,31,60
104818,55,53,40,43,51
893753,50,52,41,48,49
1067220,46,47,50,58,48
1199035,53,65,31,33,48
109461,38,43,44,61,45
541574,42,41,34,49,49
928830,43,47,35,45,47
979479,64,52,48,32,40
828574,57,48,40,32,45
362686,66,52,46,32,44
928779,59,46,40,34,43
13270,54,50,39,41,49
1031495,51,43,38,40,49
967747,58,54,39,34,60
146613,53,54,47,58,57
928916,46,54,39,50,49
794992,47,50,49,55,48
558552,46,47,44,56,51
928854,49,51,39,49,52
96606,48,49,46,48,48
1023080,35,39,45,68,36
873040,42,45,47,60,43
783716,36,49,61,72,41
260491,34,43,58,72,39
139272,,,51,,
187119,67,54,50,32,48
1019953,56,48,35,39,49
920407,57,45,51,44,45
1009693,57,45,41,31,41
1069547,49,43,43,47,51
202036,56,59,35,46,59
792307,54,52,33,31,55
965003,33,43,56,73,37
125874,33,43,54,68,37
826693,36,41,58,70,37
759650,40,42,46,62,44
916355,34,42,56,69,39
267703,,,56,,
374506,64,45,43,32,46
139415,61,49,46,37,39
587708,60,59,48,40,64
100569,62,54,41,34,63
898951,48,49,50,60,50
373354,51,56,49,48,54
866125,47,46,40,46,48
915628,54,47,53,48,50
928775,43,51,43,54,48
1123175,43,64,28,40,48
347394,36,47,66,78,41
918868,40,42,38,57,46
826704,36,42,44,64,40
810139,33,41,52,65,36
811061,,,49,,
812207,62,44,48,34,42
103040,58,43,35,28,43
964713,48,44,42,50,49
1513570,61,60,43,38,48
283125,54,58,54,55,59
946304,51,67,35,36,53
183481,46,48,36,49,52
848566,34,40,51,73,33
153029,35,45,48,66,41
131604,36,46,55,77,33
80203,,,57,,
351882,64,45,49,30,45
61445,47,52,46,49,47
148283,65,61,43,35,63
165735,50,51,47,51,51
910131,55,51,45,46,45
143238,51,50,46,54,46
17814,34,49,64,72,41
131108,34,40,56,69,37
970570,43,43,43,56,46
994346,36,43,53,66,42
893920,36,45,54,68,42
132023,,,57,,
1118278,,,33,,
127000,63,49,39,26,45
982550,60,48,41,26,38
1013296,59,55,41,36,57
346948,57,51,49,42,44
827367,54,47,33,40,44
797596,48,51,49,52,49
49406,50,47,37,42,49
826326,52,50,42,48,50
1108091,53,57,33,26,43
979210,47,60,37,46,51
887011,36,45,50,57,41
851221,41,44,47,62,49
911355,34,44,61,71,38
284367,39,45,36,57,42
135623,34,42,46,65,37
891308,36,47,53,65,40
116666,36,44,52,66,39
150611,,,47,,
915098,59,43,37,20,46
918112,66,52,49,31,45
198358,58,45,34,29,37
260435,62,43,44,29,44
1067063,58,56,31,31,56
222012,53,55,58,60,56
259959,54,48,42,43,56
848536,49,43,39,47,46
972542,49,50,46,57,45
587764,39,46,52,74,41
126880,39,44,53,66,43
555740,40,47,59,70,46
844081,46,53,48,66,52
806008,33,42,53,67,36
284391,,,55,,
605580,71,67,55,34,59
936122,62,57,38,27,42
826196,58,51,42,38,48
80802,60,44,32,24,46
984039,62,44,43,28,42
860435,55,45,42,35,44
580638,57,54,43,55,59
795713,45,44,41,47,45
931267,58,62,59,57,66
812332,53,54,42,42,57
1011815,56,49,39,41,50
814624,48,52,37,42,47
928125,50,48,45,52,50
814842,44,40,46,58,47
385330,55,49,31,45,64
832076,35,42,54,70,35
788185,36,43,55,65,38
280613,38,42,52,67,40
833067,35,44,46,67,34
80118,60,44,38,27,45
891675,48,52,47,48,52
594874,54,52,40,47,56
970395,49,48,39,50,52
139276,52,43,41,43,49
130801,42,49,44,56,49
136947,31,40,54,78,34
895287,65,67,48,33,58
915567,55,46,46,31,44
928820,56,49,37,30,51
187841,46,50,55,52,49
106260,47,49,60,65,51
126161,56,55,31,37,61
139402,49,54,42,46,52
1391304,41,52,42,61,46
328103,34,49,60,70,42
606940,44,51,41,62,51
75806,40,46,55,63,46
905004,66,49,52,37,46
839223,56,54,40,43,52
946394,48,50,43,51,53
816839,41,39,33,50,39
814342,36,43,55,70,40
829408,33,40,50,70,34
808557,62,44,41,25,41
849267,43,44,44,52,41
923820,,,39,,
951930,65,51,46,31,45
826570,56,55,44,39,53
848380,47,48,30,42,48
867735,34,50,59,67,40
917895,41,51,45,58,49
51326,32,43,56,64,39
139261,,,33,,
818244,78,83,59,37,84
361004,76,70,61,37,74
934510,74,58,58,34,50
871706,76,60,46,23,58
996952,72,71,50,38,68
997183,75,76,52,34,80
917087,70,73,48,36,72
902029,60,70,58,46,68
1142672,53,51,47,45,61
846425,48,54,64,62,52
784655,60,70,57,50,69
832427,59,60,41,41,66
1485309,49,55,39,48,46
1113488,61,57,35,27,60
814594,54,53,44,54,69
155995,38,50,69,76,48
1108441,37,46,59,71,43
989768,48,57,51,65,60
352370,40,50,56,65,47
187205,35,49,67,75,44
99545,35,51,75,78,45
780014,43,51,58,74,57
941300,38,47,43,61,43
824509,,,63,,
800749,,,57,,
934237,71,43,47,21,52
318963,73,69,64,42,74
155818,70,55,49,35,63
1394353,66,53,44,34,61
873534,58,65,47,48,64
770677,52,60,65,61,49
945062,59,65,56,50,65
1008849,53,57,54,49,61
1090694,51,51,52,58,58
1130939,67,55,44,34,68
1046150,51,54,48,49,48
1130942,59,62,46,44,67
946158,40,46,65,85,39
978285,48,58,66,69,57
897291,50,46,40,58,55
281277,39,47,56,69,45
339909,38,46,67,76,41
1170560,36,44,61,73,44
963198,36,40,46,59,35
1397558,45,47,42,54,52
849114,,,67,,
868964,,,58,,
981046,62,59,42,37,59
1047296,59,43,40,25,48
825681,74,75,43,27,81
801306,61,68,72,58,66
916041,55,53,48,51,55
831400,60,44,40,38,56
861324,54,61,43,43,55
990820,48,52,43,47,46
1129382,46,60,64,73,56
141080,49,61,72,74,64
328035,38,46,79,82,45
1129751,40,46,62,76,46
100390,,,60,,
935564,74,56,54,28,56
909318,65,51,45,23,48
953767,68,57,62,37,41
368120,53,61,60,54,60
887766,69,74,40,33,70
867441,60,67,57,43,70
1138804,58,51,44,36,55
72998,64,64,51,47,74
51665,51,54,64,65,53
1391541,44,50,65,71,46
1153315,35,47,70,74,38
558524,41,39,40,56,48
1087364,45,59,56,66,54
962408,43,49,56,66,45
1049775,35,45,68,78,42
834308,41,41,47,59,47
78352,42,48,48,68,47
996953,,,68,,
367056,79,84,52,35,71
894396,73,60,47,25,52
1063235,73,57,49,32,59
149730,72,55,51,33,54
1002357,65,61,41,30,50
930245,63,49,53,29,49
985923,55,62,60,60,59
845486,53,55,44,46,55
985934,46,51,62,66,48
1092074,52,51,34,32,50
250133,60,52,47,38,69
804472,46,49,63,67,51
945217,38,51,66,78,44
3577,39,50,73,82,48
906075,44,52,58,75,47
1009268,34,37,42,57,35
796279,39,48,44,61,44
889590,,,74,,
354808,71,65,35,27,69
50070,84,67,60,26,56
1202024,69,65,44,24,59
1217613,66,57,43,25,46
1195784,59,58,49,46,57
557166,64,47,35,20,49
1022204,63,51,45,31,51
979128,70,77,47,25,76
44241,53,66,66,59,61
343067,57,56,55,45,66
859027,60,68,50,44,70
793988,50,54,54,53,51
352768,50,52,52,55,56
158243,41,41,64,70,49
758168,36,43,61,72,36
257091,35,46,62,73,41
795261,34,44,64,78,36
973838,40,46,44,60,49
998253,43,55,64,71,44
1155226,43,44,42,60,48
152813,44,53,56,65,50
871290,,,50,,
48535,,,66,,
979315,70,48,40,19,48
990743,64,58,47,34,54
788921,75,61,63,43,72
1023091,71,65,55,35,61
787540,70,61,59,32,71
231946,65,57,34,32,59
227862,75,60,53,26,47
1401005,58,55,48,42,43
123166,49,46,55,58,53
286909,59,57,52,54,68
993455,48,49,46,43,51
1128530,53,50,66,60,57
822110,50,46,41,53,50
1048889,53,58,34,37,57
579576,48,43,62,69,57
788977,51,52,66,58,57
1194333,34,42,65,76,40
860307,44,51,57,62,53
794953,37,44,66,75,43
143344,39,41,50,62,43
1002458,44,46,30,47,48
369650,37,48,71,77,46
867299,,,52,,
164055,,,60,,
51498,80,63,57,28,55
845286,64,53,42,35,56
1029456,68,49,53,30,46
977679,58,62,40,39,56
991421,53,55,43,33,61
827522,64,67,45,30,70
151124,62,61,59,50,72
96544,52,55,72,69,56
1134351,52,57,43,43,53
581314,52,55,65,61,62
1102502,52,57,44,44,66
238612,42,48,63,71,45
928236,36,46,74,87,43
821728,61,63,46,57,75
839493,50,56,45,55,55
339231,40,45,65,78,40
844480,43,50,40,52,56
1131541,33,40,66,76,35
988907,40,53,77,78,47
558320,48,60,36,50,60
548848,,,66,,
1188191,64,51,39,28,48
957279,68,66,46,34,60
1175856,56,48,39,31,48
1121333,52,49,45,48,49
783278,72,71,39,33,79
1156353,64,59,50,43,64
905352,67,64,40,34,55
829643,67,69,54,43,72
894733,56,45,53,50,52
995671,63,53,32,23,56
1158529,50,49,41,46,47
985933,38,50,68,79,44
1013842,42,49,70,76,51
827942,47,58,44,47,54
245615,40,43,48,60,50
844744,39,39,44,59,45
845183,,,70,,
859026,72,61,49,25,57
1386639,62,54,51,41,53
954061,70,52,49,22,48
846445,72,60,61,39,58
1382235,66,52,50,30,41
1154605,61,68,38,34,63
324399,70,66,53,36,79
806076,67,61,50,27,63
856495,50,55,67,62,58
344751,50,54,64,58,56
930231,39,42,61,68,37
1049515,38,47,62,72,43
965778,39,48,64,68,43
999028,48,54,40,62,55
1002033,51,67,52,66,61
1009334,49,47,45,53,57
999030,35,46,62,74,46
27029,,,60,,
947874,,,41,,
856737,65,49,35,24,48
905381,74,60,52,34,50
1169436,67,50,51,30,45
1106808,61,46,35,28,40
911851,68,51,33,19,65
1136280,65,71,38,29,54
878938,52,54,46,51,57
994867,51,49,32,41,48
863133,61,64,38,32,65
794412,61,59,51,48,64
795002,62,71,59,44,71
883156,62,67,40,35,65
831501,58,53,38,36,46
818986,47,59,48,55,60
911853,37,47,65,78,45
798124,38,47,66,78,40
1407848,44,68,54,65,39
226958,40,52,51,69,43
1048366,45,44,37,54,50
1154630,,,47,,
51640,57,38,37,26,55
946381,65,47,49,29,45
876600,63,57,43,29,58
156682,76,82,63,34,86
1387157,56,56,52,47,53
848458,66,65,39,30,60
976396,52,52,67,66,61
123229,55,53,41,30,67
981541,49,48,42,46,51
291695,42,40,52,64,54
796372,38,46,49,63,46
848537,37,43,65,76,39
1103548,41,44,48,59,45
940918,37,47,66,75,39
904759,39,47,62,73,39
229598,37,47,61,70,41
123207,,,63,,
1048333,59,42,47,24,40
1165974,61,51,51,33,39
963298,70,62,47,34,66
1113031,62,51,48,34,40
1128532,58,57,47,33,56
1185986,56,54,35,40,53
1049517,43,58,51,53,49
1197153,51,60,49,46,53
1137670,59,58,40,38,58
153218,50,51,36,49,59
1063237,38,51,51,67,39
1170197,38,46,50,66,40
186017,44,47,51,64,53
372430,46,50,65,75,53
941077,38,47,71,74,45
1087805,44,47,53,66,50
1000501,,,56,,
873551,71,50,48,24,48
330051,64,58,41,27,65
810535,62,51,45,32,50
999070,70,59,45,28,53
809034,50,50,62,62,53
234230,64,53,50,33,64
799216,52,56,58,45,58
785418,50,51,50,51,48
191204,41,48,60,67,44
845930,38,43,47,59,41
802143,39,43,50,62,46
802034,45,57,59,74,52
106496,36,46,71,81,42
826201,,,63,,
880765,66,54,47,36,52
839112,56,47,35,33,53
1035986,55,46,42,40,54
1463265,59,56,32,28,46
857762,60,46,42,31,39
149732,53,57,48,45,52
1000442,51,48,37,38,55
1095731,48,48,48,55,52
541426,53,53,44,48,58
54308,49,49,42,51,54
992026,48,56,39,43,43
1001458,53,45,32,35,50
1035988,38,47,68,74,46
363532,38,41,52,65,41
858977,51,59,42,61,61
980406,33,41,72,84,34
287887,36,42,59,76,36
785518,38,45,61,68,41
798306,,,56,,
1009372,74,60,51,22,54
825901,60,51,43,33,49
1049526,64,46,41,27,43
1389846,59,57,59,47,69
1130602,52,44,32,39,55
1173167,47,48,53,52,48
886534,56,56,41,34,57
942834,57,55,36,36,52
902657,48,42,39,34,48
25506,36,45,59,63,37
892430,37,48,59,68,42
867575,40,49,52,67,44
787827,45,49,61,72,52
128285,39,42,52,67,41
32668,,,62,,
1463509,,,51,,
1102503,70,52,42,23,45
1405239,70,53,38,24,53
875548,66,54,46,25,48
282095,63,47,47,33,41
1027091,58,59,43,36,50
1103141,63,55,47,31,43
1174462,58,51,46,39,49
998241,54,50,30,44,58
1397569,44,52,41,55,45
1402217,45,38,40,51,50
942844,62,57,34,27,60
296434,54,63,50,46,61
1105700,61,55,37,36,55
1131540,47,41,38,46,51
985403,55,57,32,37,55
879618,34,44,62,76,37
991200,43,42,43,57,52
982316,37,46,54,70,43
1012650,38,47,62,68,45
1103079,32,41,54,63,40
791048,35,46,62,66,39
149656,,,54,,
80392,,,40,,
958901,70,60,49,25,66
113409,58,46,46,35,49
1082953,54,57,68,58,56
769163,64,61,42,30,59
1102099,58,60,36,34,46
26895,57,59,51,46,54
920008,50,55,53,57,56
1469500,56,66,35,46,60
942840,49,42,49,49,51
216222,54,56,45,37,66
74083,37,46,51,66,38
800349,36,45,56,64,44
877978,35,42,51,64,37
580226,,,53,,
489180,58,49,44,33,44
801280,61,46,50,36,40
927005,60,53,49,40,52
904424,45,47,50,55,45
757742,50,55,57,58,52
842391,59,60,44,38,63
782240,45,48,48,53,45
1126588,57,56,35,41,58
827506,59,63,38,37,61
844942,39,46,52,64,50
919680,33,44,56,71,37
920680,40,44,68,72,35
1130986,42,54,56,68,52
329195,38,46,66,74,42
369546,32,44,53,68,39
159837,,,47,,
880775,56,41,48,30,42
294641,63,47,53,33,43
945830,57,64,58,46,59
842400,53,56,37,40,57
930584,53,58,36,38,50
988632,55,48,37,32,52
187993,47,50,44,49,45
283083,56,47,34,25,47
209768,49,49,44,44,51
794373,43,52,52,61,55
342911,33,44,57,70,38
121180,33,43,52,63,39
170129,39,48,46,60,47
363042,36,47,51,67,43
1462778,42,45,36,51,48
877977,,,55,,
921369,58,51,42,33,49
914738,62,49,54,37,41
1138352,66,56,50,34,52
1046446,47,52,36,43,47
990227,48,51,39,44,50
816810,62,59,46,42,60
234142,50,55,58,55,51
891600,58,58,50,49,62
1122425,54,51,41,47,55
822878,47,46,46,52,47
150865,47,48,41,52,50
1172936,50,56,43,46,51
178721,39,43,70,81,42
352912,33,43,59,74,35
123164,39,43,45,64,43
1006486,42,49,45,58,46
558522,34,47,62,74,41
827504,35,42,47,69,38
810526,,,56,,
1127332,65,58,52,31,46
1002623,53,63,48,49,53
965242,51,54,59,64,54
1048100,50,52,38,42,46
862001,47,47,41,47,51
1005171,40,45,42,60,41
895306,46,50,34,47,50
386652,33,42,43,62,37
599192,,,48,,
904990,,,40,,
940328,65,58,49,34,52
204286,61,50,44,34,40
857471,59,50,49,39,36
826492,56,47,40,38,45
1049442,63,64,48,35,65
1170523,47,57,48,49,49
795508,53,57,45,40,54
1006837,54,41,38,39,49
821461,46,51,44,47,49
1468764,39,53,47,66,44
981168,34,47,54,64,39
878923,38,50,47,63,44
982319,33,46,58,71,39
930813,48,57,34,46,47
1131803,35,44,44,62,40
1119498,40,49,43,60,47
1015872,,,55,,
609226,67,54,51,36,42
1112796,60,51,47,31,44
106328,60,54,47,34,46
1131059,56,54,47,41,51
975300,52,49,39,42,49
1214957,47,51,56,61,50
101451,57,58,52,43,61
919027,44,45,47,61,48
1112794,35,42,52,63,40
796312,34,43,48,64,38
73979,35,46,55,67,41
988250,40,40,39,53,44
789201,43,56,51,59,55
360868,,,48,,
821464,62,50,49,30,42
877342,56,47,46,43,44
999033,55,47,40,34,41
143803,44,42,39,43,47
966620,47,52,43,53,49
989535,50,50,37,50,58
991831,47,47,43,55,48
964111,42,42,31,46,44
141081,49,50,41,47,50
1094487,43,44,39,57,45
74132,42,50,43,55,46
59766,31,40,53,69,34
51473,,,49,,
18998,63,49,55,38,43
857002,61,51,52,39,42
46387,60,58,44,37,59
940992,48,48,49,60,53
865796,48,48,47,54,50
867455,52,50,35,40,52
1154433,46,46,43,51,49
822703,32,46,56,72,38
47549,41,42,45,60,48
915129,35,44,52,70,38
14841,,,49,,
982318,53,46,32,37,52
846506,57,63,44,39,62
960079,48,51,45,49,49
1415014,53,55,27,39,54
579542,46,46,53,56,45
942839,38,47,48,61,44
1104848,35,43,50,69,36
580112,35,43,51,69,37
307212,,,44,,
141072,60,51,41,33,47
914660,55,59,41,40,48
914739,49,54,45,49,50
914700,33,42,49,67,35
302640,38,43,33,50,43
847869,40,47,42,62,43
1397914,32,43,54,69,36
318655,40,41,38,55,45
99232,33,44,49,65,36
802139,35,46,51,64,40
583312,,,41,,
991908,55,54,41,37,46
901913,58,54,39,32,43
991645,61,49,49,34,43
1104296,63,63,44,35,55
1010126,55,43,50,42,47
996648,46,46,39,45,48
577768,46,51,41,51,46
794991,46,47,52,59,48
962374,51,49,42,43,51
580120,55,59,54,56,58
585170,49,59,39,43,47
940371,36,43,43,57,43
1191140,34,43,42,60,35
848055,32,43,54,67,39
37227,35,46,52,64,38
343955,33,38,45,66,36
72818,,,50,,
1000160,59,49,53,37,41
796403,59,50,44,35,50
869845,54,41,53,39,40
941125,57,56,41,38,51
793995,49,55,56,56,50
1104948,46,52,38,41,50
826054,58,52,37,35,50
900669,55,57,50,43,59
1170533,57,55,32,33,56
1122632,35,41,47,62,40
836678,42,51,48,64,51
916035,35,46,46,57,41
1170532,35,45,37,58,40
369544,39,49,61,70,43
882644,,,40,,
40973,,,44,,
975307,59,50,38,27,56
1104297,62,51,46,33,43
975594,46,48,53,63,45
1216031,44,50,53,61,45
184665,52,48,31,36,48
792721,42,46,39,54,45
1167514,35,46,54,64,39
814125,43,48,41,57,44
975297,35,43,44,62,38
37224,,,50,,
939916,60,48,44,34,41
932072,51,45,33,40,47
51446,46,48,45,54,45
1171511,44,48,31,45,45
122921,45,45,51,57,41
352926,51,52,39,42,54
1104854,38,44,44,61,42
1392819,34,42,37,60,34
795507,36,44,36,56,37
280427,,,37,,
128333,57,49,42,35,38
991360,55,44,33,33,42
340547,56,61,54,48,62
14142,48,52,51,51,53
365494,53,49,35,46,49
1106446,50,56,47,52,50
143904,54,57,38,37,56
889143,51,55,41,44,49
38081,35,40,51,70,40
940993,35,45,46,58,38
379586,38,45,43,59,44
556980,,,44,,
157701,,,42,,
146631,60,49,46,38,41
330061,39,34,38,49,43
996974,56,52,44,39,51
579712,48,43,35,49,49
829533,36,44,52,66,38
802134,38,43,47,63,46
791987,59,46,44,34,39
247445,54,39,34,31,51
1046795,74,73,50,38,73
197550,50,50,40,43,53
1141091,48,52,44,47,47
1047321,56,52,39,39,47
1394004,53,46,40,41,49
157029,51,54,48,50,53
785633,35,45,54,66,40
978518,38,42,59,73,36
984527,35,46,52,70,38
851276,39,44,30,50,45
1047364,36,41,50,66,44
305338,34,48,60,69,43
1035698,56,51,39,37,57
993952,49,50,47,52,52
889735,33,43,52,63,39
861275,38,43,38,55,42
1135396,34,47,47,64,38
989076,39,49,47,67,44
1156342,52,48,32,39,47
915066,44,49,46,53,47
379572,33,44,54,70,36
553446,,,44,,
1014050,60,52,44,33,43
960403,60,54,49,32,42
846002,62,50,40,30,43
1099453,54,52,38,33,48
1007841,55,54,39,40,52
1130984,48,47,36,41,43
1126177,55,58,47,36,47
1067776,46,52,37,44,45
875447,44,47,49,54,40
386650,48,52,49,49,49
1426220,34,45,57,74,37
1470024,42,49,43,61,47
282705,35,40,46,63,38
1096714,32,41,53,68,39
846473,,,51,,
1019322,82,84,53,24,80
978521,83,67,49,22,64
991478,70,60,57,39,62
150998,76,53,54,31,55
280609,69,55,54,22,46
963801,70,54,51,31,58
142390,82,75,55,32,88
117777,60,64,65,54,70
970361,65,66,35,35,72
822600,62,69,66,66,69
177177,69,72,62,63,82
796047,66,74,72,55,82
168903,56,61,70,71,55
920379,67,50,40,31,57
883262,41,54,66,73,50
973437,39,48,55,68,46
1002837,40,45,62,79,46
227672,40,49,68,75,42
1173172,34,50,48,62,41
15219,,,71,,
927366,,,64,,
328027,91,69,70,26,67
949062,62,58,36,27,58
982779,55,41,37,23,40
842212,62,47,49,15,56
927405,58,43,38,36,57
891510,70,77,42,33,73
929620,58,55,51,48,60
901882,60,65,68,60,76
957889,71,70,52,37,74
1022881,53,58,40,48,50
990201,67,50,24,25,65
801030,53,51,59,62,62
788949,57,70,71,77,69
826205,40,52,62,82,44
962898,39,45,49,63,43
991479,38,43,55,70,48
906278,51,57,37,45,56
863271,38,46,74,85,41
916943,35,45,53,68,38
877842,41,46,57,64,44
352562,52,59,70,61,68
584722,,,62,,
930339,,,31,,
108579,91,72,81,31,67
978838,86,76,54,29,89
1048888,68,64,56,29,59
1010231,73,82,45,28,77
293519,72,84,37,28,78
259117,65,71,70,62,87
35166,71,66,47,38,78
280441,72,77,41,33,75
187433,73,64,45,30,67
184661,62,63,65,55,70
364612,53,51,72,71,54
1142251,57,63,69,52,63
355492,52,56,45,48,56
1144687,62,60,38,33,54
1084730,72,68,29,28,66
1129940,56,54,37,40,51
843665,52,69,42,53,64
803031,40,49,73,79,44
847030,45,55,51,68,58
896569,39,49,71,82,47
798583,36,47,64,73,47
980418,43,49,57,71,51
246999,59,67,52,56,73
927407,46,58,63,74,55
146101,35,48,66,74,43
873106,43,52,64,70,55
8959,,,50,,
26768,,,55,,
835480,82,57,48,22,57
986397,75,57,42,28,49
190159,67,48,42,21,55
135264,68,56,40,21,58
789071,79,76,56,37,83
962890,56,49,42,44,58
822708,57,60,56,62,59
838232,62,63,44,35,54
825956,62,60,37,23,58
976575,51,52,56,60,57
791079,56,58,58,56,66
84251,55,64,53,51,62
1001967,47,46,27,41,53
942944,53,49,34,36,48
136924,38,50,69,80,46
945063,45,48,61,72,51
856076,59,64,48,63,77
976421,39,51,60,72,40
319857,54,63,50,67,68
319853,37,46,65,69,44
37096,,,76,,
934385,,,57,,
149731,72,58,47,30,50
997006,66,63,45,30,49
940054,69,52,34,22,60
132645,77,57,54,25,65
803039,74,65,44,26,63
1140599,64,65,28,22,63
133908,63,56,59,56,66
226978,73,72,40,31,85
989056,59,54,40,44,64
138156,50,54,61,65,57
795005,48,49,59,56,52
907463,57,60,54,53,60
1210666,52,49,36,49,55
577726,43,54,69,80,48
940871,42,55,81,84,57
168937,39,55,66,70,51
800951,47,55,37,53,52
799046,44,50,63,71,49
1001858,33,46,73,76,38
556866,,,75,,
997113,,,11,,
138491,,,59,,
873554,77,56,43,20,61
1192318,71,60,42,32,72
1048422,77,60,54,26,58
997012,59,51,38,40,52
1019321,71,58,56,31,48
1214485,59,61,48,42,45
1146148,55,52,44,40,46
66518,61,57,39,30,64
591706,53,55,63,61,56
1440948,66,65,39,27,55
904994,63,55,33,40,56
1142211,49,52,54,51,52
142672,50,53,33,48,62
941179,52,56,46,56,52
357752,48,44,34,51,53
979480,35,45,59,79,39
581302,37,44,55,70,40
964191,41,44,56,70,44
999276,36,49,62,71,46
1159759,40,48,37,59,49
38440,,,56,,
67647,80,72,49,24,75
980628,73,58,43,22,49
254297,70,54,54,25,55
809276,67,60,25,23,65
186719,50,55,60,57,59
889861,60,57,64,58,65
109296,59,55,38,41,68
378340,68,63,30,28,69
253993,57,55,51,36,61
843132,66,67,38,26,74
857740,44,50,67,72,43
823092,40,45,51,61,47
1030711,44,41,31,47,53
187423,36,47,67,76,43
40244,,,65,,
918437,68,46,44,26,52
909485,66,48,52,31,50
1386651,71,87,40,29,52
800400,59,44,43,33,47
935281,63,57,39,22,39
1146018,59,57,31,27,51
893962,46,46,47,53,49
575952,59,44,38,16,51
933707,54,47,48,53,56
1097453,51,50,42,42,48
845742,56,57,32,34,56
122578,55,52,37,37,51
1066042,48,46,49,55,44
254429,36,47,73,82,39
798936,42,46,50,62,40
920022,42,41,53,58,52
168861,43,50,55,65,53
988252,37,44,73,75,45
311676,38,42,59,66,49
15004,46,52,53,57,59
1066030,46,53,19,30,49
121908,,,69,,
286103,70,54,48,28,51
258325,87,70,47,17,75
138150,69,68,42,43,80
830127,67,56,28,19,75
960114,55,51,50,55,59
815612,66,62,43,34,67
830142,56,54,49,53,58
826171,51,51,57,61,59
111969,58,58,43,39,67
608362,47,41,26,33,45
933398,55,47,50,66,52
227224,40,52,65,61,50
1087043,35,44,53,70,36
825771,37,50,85,88,46
229544,38,48,69,75,41
103442,44,51,55,64,49
1083390,,,59,,
190161,,,79,,
94411,,,47,,
355088,72,61,47,28,66
111483,73,50,58,32,51
902381,59,43,50,38,44
280009,65,51,48,32,54
790965,68,64,46,41,66
171961,77,76,54,34,82
882019,69,70,50,36,69
1067120,69,55,24,22,68
569784,54,49,52,53,57
1064082,60,49,49,39,60
49639,52,56,61,60,51
1048820,60,52,41,39,60
914755,52,49,50,49,53
142259,40,46,70,75,45
576266,37,45,69,72,45
983041,53,58,54,59,62
142231,55,59,42,49,69
1014222,43,47,53,66,51
142525,39,43,68,78,41
1131339,41,64,44,54,45
71952,35,41,65,70,39
980626,,,66,,
345035,68,50,54,30,46
878081,74,56,43,22,59
855808,68,48,53,25,41
822340,68,48,52,28,52
1130113,59,48,34,30,46
605552,67,55,41,34,57
872919,64,47,31,30,66
796206,48,49,44,51,48
1001867,60,60,52,50,64
794995,48,49,51,50,47
836706,66,67,34,30,72
846356,63,48,33,34,69
842188,52,43,38,40,51
960017,52,41,39,32,47
1049177,47,46,52,50,49
891651,46,53,69,73,46
792142,40,43,67,74,40
809219,47,55,54,58,51
1083891,41,47,43,55,46
947986,,,49,,
822564,,,53,,
1107591,70,52,47,28,56
826069,76,52,49,24,64
983540,67,50,33,18,55
280631,73,70,38,23,69
164171,65,47,45,25,54
841947,64,60,40,36,67
801263,57,49,42,37,60
989371,49,58,55,56,53
147289,63,65,66,47,76
856553,57,52,40,42,64
987504,62,50,33,32,61
796987,62,53,42,38,67
1016810,59,58,52,51,61
169255,57,49,45,47,59
842364,50,48,49,57,57
879674,44,55,69,75,47
826167,36,41,68,78,35
830551,45,51,51,55,57
798926,36,43,60,68,38
920525,37,42,70,79,38
886286,38,40,43,59,44
902080,,,59,,
70987,,,72,,
136933,,,51,,
939830,79,62,59,19,60
343971,67,49,46,19,51
165413,72,52,34,21,61
1005834,64,48,35,27,44
537552,62,56,52,40,58
856594,49,48,33,39,50
327755,74,75,63,48,91
1198075,78,78,39,18,78
157377,50,42,42,53,57
138126,49,49,44,58,57
930272,49,43,45,51,47
846471,57,63,61,59,66
1028307,47,50,56,60,44
796027,70,65,38,25,65
97926,51,50,37,41,57
980621,59,62,40,42,65
1138150,45,47,49,64,44
330099,48,57,61,58,63
794294,37,42,46,70,38
152206,46,47,62,66,48
174345,,,77,,
192308,73,61,40,18,74
228981,72,45,54,23,54
929163,69,53,47,29,45
974087,58,64,43,42,60
237068,54,63,67,58,59
837205,65,62,47,37,70
95381,79,73,55,27,98
280453,76,72,37,31,92
1048650,59,57,58,54,61
962409,64,57,34,31,57
876858,74,63,36,21,63
1008245,52,56,42,45,54
110967,48,52,24,32,51
939880,57,58,50,50,62
790989,41,49,65,74,40
282229,39,49,59,73,39
1002920,40,42,32,54,48
979144,51,55,29,48,61
254449,35,39,56,69,36
578166,,,56,,
117373,69,51,42,24,58
909958,72,56,48,25,50
788786,71,45,46,18,59
359236,74,56,53,23,47
796672,67,55,49,25,44
